,ID,Category,lat,lng
11229,4b5d1cc4f964a5202f5329e3,Office,35.62759063,139.7419685
11241,4f25e175e4b063d40205d0d4,Office,35.6190339,139.7348687
11245,4b73346bf964a520c3a12de3,Office,35.56114366,139.7181623
11268,4d7944a11623a093c63d716e,Office,35.58070766,139.7553028
11278,4b5e908bf964a520ac9229e3,Office,35.63974189,139.7221684
11280,4b599e28f964a5202c8f28e3,Office,35.6827295,139.7788489
11294,4daf823e5da3f2f3d2a82527,Office,35.64779322,139.6800732
11303,4cff2e6e1ebe6dcbee0b8091,Office,35.70305806,139.774662
11337,4b8b7688f964a52022a032e3,Government Building,35.67920917,139.7356071
11362,4b56bd3df964a520f01928e3,Office,35.72989638,139.7474241
11577,4b5a66dbf964a520c5c228e3,Office,35.73212596,139.7484004
11606,4e2e3a1daeb7e1b8af998e18,Office,35.65931204,139.7296303
11617,4bb62a65941ad13ab1fc1ee3,Government Building,35.71334236,139.7111553
11624,4e42418fb0fb09b6086c308f,Government Building,35.668579,139.6006146
11739,4c3e7a48db3b1b8dae916595,Office,35.62853245,139.7778243
11749,4d467eb114aa8cfad03d7d3d,Gas Station / Garage,35.54849699,139.6590292
11801,4ba9be42f964a5207e363ae3,Office,35.70036154,139.7504282
11934,4e81663346908a195efb94e8,Government Building,35.61463729,139.5661819
11935,4e8165ee722e6ca6cc9c5f32,Government Building,35.61444431,139.5663831
11939,4e816578722e6ca6cc9c37e4,Government Building,35.61396133,139.5673326
11948,4e817c5ee5faa0e0d6a8f3c7,Government Building,35.61311092,139.5693415
11959,4c0ed2eb2466a5932ab77921,Government Building,35.65362829,139.5675998
12129,4f3502d5e4b0c484791901da,Office,35.70023956,139.7702202
12208,4f09d84fe4b0d6422c4aab7d,Gas Station / Garage,35.74170932,139.8149836
12209,4d46e0591ed56dcb3f8aca54,Office,35.74225412,139.8105633
12218,4e9a1d9d02d5df1b502155eb,Gas Station / Garage,35.65274843,139.5615505
12221,4e78fe3a45dd3e75454c2add,Office,35.69905898,139.7528529
12346,4c96f8a2533aa093e95ad645,Office,35.67304699,139.7599232
12372,4e81711e7ee6477bdbff8449,Government Building,35.61558798,139.5770046
12377,4e816ff3b8f76bc19bbabe10,Government Building,35.6153961,139.5770945
12393,4cdcd1ca7dc62c0f6d84e8f2,Office,35.65448718,139.7570795
12394,4e819f890cd677d9b2a1cb7e,Government Building,35.61436472,139.5788258
12399,4e81a74d0cd677d9b2a2a5b0,Government Building,35.6152064,139.5791048
12407,4e7c49648231553e335b1c85,Government Building,35.61495874,139.5790535
12519,4ba99aa8f964a520b3303ae3,Office,35.67382133,139.7836876
12550,4e85ed76f5b92dd4983a21da,Office,35.67141715,139.7528315
12605,4daf823e5da3f2f3d2a82527,Office,35.64779322,139.6800732
12619,4b5e908bf964a520ac9229e3,Office,35.63974189,139.7221684
12626,4b1c8314f964a5200a0824e3,Office,35.69917443,139.772559
12634,4c54e77172cf0f47229246d5,Office,35.65640446,139.7960023
12637,4b599e28f964a5202c8f28e3,Office,35.6827295,139.7788489
12663,4b5d14c9f964a520b65129e3,Office,35.694153,139.687614
12688,4c73488f8efc3704ea62157d,Office,35.55480815,139.7403221
12739,4f4d13f0e4b087ae22ad8504,Office,35.5890003,139.6818278
12755,4b5538e6f964a52011df27e3,Office,35.70931543,139.7729781
12763,4ba99aa8f964a520b3303ae3,Office,35.67382133,139.7836876
12764,4b83544bf964a520ab0231e3,Office,35.66563526,139.7316308
12778,4c3d0cfdb36ac92863010586,Office,35.64879,139.636236
12782,4b5ce00df964a520b54829e3,Office,35.68279486,139.6868733
12796,4bcba2d8937ca593d90aaa92,Office,35.79710924,139.6017051
12797,4dbfa43e043706a03202e59b,Government Building,35.63160953,139.6385567
12807,4b5e2045f964a5200e7f29e3,Office,35.61907458,139.7305632
12815,4f6530a0e4b04d4b1657f0da,Office,35.70971184,139.6124519
12929,4c2e8b3e16adc9287b1fbc9c,Office,35.65785416,139.6978569
12954,4b60fbaff964a5209a042ae3,Office,35.57288495,139.6652412
12959,4b78b19bf964a5202cde2ee3,Office,35.6422748,139.7134513
12968,4d0ad28f78938eec21589336,Office,35.57390595,139.6658421
12978,4da2683922a5f04df4921055,Office,35.65823253,139.7085368
12986,4bb5623c6edc76b039b82f1c,Government Building,35.69244436,139.758512
13029,4b551788f964a520e4da27e3,Office,35.66456621,139.7394848
13042,4c7a020c93ef236a43a2b10f,Gas Station / Garage,35.53860665,139.6886772
13048,4bbd865a8ec3d13a98331c28,Government Building,35.70815464,139.4884729
13054,4b82118bf964a5209ec930e3,Government Building,35.67560935,139.7512972
13060,4b5d7948f964a5202d5e29e3,Government Building,35.65781929,139.7036666
13064,4b5538e6f964a52011df27e3,Office,35.70931543,139.7729781
13071,4c4e4856d667d13a4dd426a0,Office,35.55214791,139.6471846
13080,4e07f56dfa767637fd2e66f8,Office,35.65287337,139.6013352
13090,4b5bc942f964a5202b1629e3,Government Building,35.60332619,139.7462815
13124,4bb62a65941ad13ab1fc1ee3,Government Building,35.71334236,139.7111553
13128,4d991ed7744f370456af0058,Office,35.6736423,139.7389948
13139,4e5ee4a5b0fb27e2bd406887,Office,35.65199492,139.7541249
13143,4df066d8ae6066d602d5dfa8,Office,35.64906992,139.7526227
13166,4b603b21f964a52012db29e3,Government Building,35.71585116,139.5126826
13172,4e6ff34bb9935ff0b517d453,Office,35.627918,139.7400127
13207,4ee6a9d9e4b06ce6740a0b71,Office,35.64076921,139.7536758
13208,4b5c3d00f964a520322829e3,Government Building,35.73068893,139.712373
13217,4f1a62bbe4b03543a0354a45,Gas Station / Garage,35.75245834,139.8703737
13226,4bdd23fbf219c9b659161210,Government Building,35.75691066,139.875623
13243,4b81ce0ef964a5200cbf30e3,Government Building,35.61046007,139.6519522
13266,4b8f2f39f964a520c34c33e3,Office,35.62284283,139.7507413
13272,4b943c1af964a520527034e3,Office,35.534771,139.699646
13368,4bcf0457ef109521fbee8486,Office,35.67936559,139.7356546
13439,4b63ae30f964a520ac8b2ae3,Recycling Facility,35.70054886,139.7711992
13458,4bd138f9caff9521ad70d0f0,Office,35.60826341,139.6704769
13508,4f4d1641e4b00b42c3ddbb00,Office,35.65265847,139.7441626
13557,4b57c4acf964a520154028e3,Office,35.67653479,139.6747749
13561,4c96f8a2533aa093e95ad645,Office,35.67304699,139.7599232
13577,4e7febd3722eea96b85b304f,Office,35.67038112,139.6307718
13608,4b5f82eaf964a520b9be29e3,Government Building,35.56124284,139.7160101
13631,4ba9be42f964a5207e363ae3,Office,35.70036154,139.7504282
